"date","favorites","id","isRetweet","retweets","text"
"2020-11-07","980562","1325195021339987969","False","158492","71,000,000 Legal Votes. The most EVER for a sitting President!"
"2020-11-07","670904","1325194709443080192","False","123078","THE OBSERVERS WERE NOT ALLOWED INTO THE COUNTING ROOMS. I WON THE ELECTION, GOT 71,000,000 LEGAL VOTES. BAD THINGS HAPPENED WHICH OUR OBSERVERS WERE NOT ALLOWED TO SEE. NEVER HAPPENED BEFORE. MILLIONS OF MAIL-IN BALLOTS WERE SENT TO PEOPLE WHO NEVER ASKED FOR THEM!"
"2020-11-07","1194507","1325099845045071873","False","192268","I WON THIS ELECTION, BY A LOT!"
"2020-11-07","298726","1325096422799237120","False","79176","Georgia Counties Using Same Software as Michigan Counties Also Encounter ‘Glitch’ https://t.co/N2KlEOezGi via @BreitbartNews What a total mess this “election” has been!"
"2020-11-07","27097","1325090748035985409","False","6569","Lawyer’s Press Conference at Four Season’s Landscaping, Philadelphia. Enjoy!"
"2020-11-07","472016","1325087011464749056","False","71326","Big press conference today in Philadelphia at Four Seasons Total Landscaping — 11:30am!"
"2020-11-07","779","1325086590197174272","False","168","Four Season’s Landscaping! https://t.co/kZ6xTFOx6M"
"2020-11-07","25919","1325084492076347396","False","7246","Lawyers Press Conference at Four Seasons, Philadelphia. 11:00 A.M."
"2020-11-07","0","1325067488695099397","False","0","People were screaming STOP THE COUNT &amp; WE DEMAND TRANSPARENCY (As Legal Observers were refused admittance to count rooms)! https://t.co/CW1tivI45c"
"2020-11-07","0","1325065549559291910","False","0","....Bad things took place during those hours where LEGAL TRANSPARENCY was viciously &amp; crudely not allowed. Tractors blocked doors &amp; windows were covered with thick cardboard so that observers could not see into the count rooms. BAD THINGS HAPPENED INSIDE. BIG CHANGES TOOK PLACE!"
"2020-11-07","0","1325065546342264834","False","0","....This would ALSO change the Election result in numerous States, including Pennsylvania, which everyone thought was easily won on Election Night, only to see a massive lead disappear, without anyone being allowed to OBSERVE, for long intervals of time, what the happened..."
"2020-11-07","0","1325065540390559745","False","0","Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changing the results in Pennsylvania and certain other razor thin states. As a separate matter, hundreds of thousands of Votes were illegally not allowed to be OBSERVED..."
"2020-11-07","341136","1324927258679767042","False","81114","Incredibly stated Jim! https://t.co/FNbZ71gsZx"
"2020-11-07","379679","1324901123996741634","False","65724","“We need an explanation as to how these numbers have been running up for the last two or three days.” Matthew Whitaker. @EveningEdit"
"2020-11-06","583172","1324855496722026498","False","102175","I had such a big lead in all of these states late into election night, only to see the leads miraculously disappear as the days went by. Perhaps these leads will return as our legal proceedings move forward!"
"2020-11-06","678235","1324846580147642369","False","116851","Joe Biden should not wrongfully claim the office of the President. I could make that claim also. Legal proceedings are just now beginning!"
"2020-11-06","653280","1324768077939118083","False","120540","Where are the missing military ballots in Georgia? What happened to them?"
"2020-11-06","418242","1324752659996397575","False","68660","With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!"
"2020-11-06","157623","1324750568817102852","False","28206","....has been able to render decisions in a matter of days.” Ken Starr, former Independent Counsel @Varneyco"
"2020-11-06","178067","1324750565092610048","False","33160","....hopefully this will be corrected at the Supreme Court of the United States. Also, these late ballots past Election Day are illegal, exactly what the President has been saying. The Supreme Court, in extraordinary circumstances,..."
"2020-11-06","74044","1324750561514848256","False","18561","....Legislature. They just ignored that, ignored the Constitution. Now we bring it down to the counting houses, and outrageously, observers, who are the sentinels of integrity &amp; transparency, were excluded. Pennsylvania has conducted itself in a horrible lawless way, and...."
"2020-11-06","268071","1324750555059728384","False","60436","“This is what we know. We have to go back to the state level and how this morass came to be in the first instance. The Governor, Wolf, and the State Supreme Court, flagrantly violated the Constitution of the U.S. The power to set these rules and regulations is vested in the"
"2020-11-06","314657","1324730186798161925","False","52228","“Philadelpiha has got a rotten history on election integrity.” @Varneyco @FoxBusiness"
"2020-11-06","500736","1324613375213621248","False","90271","Twitter is out of control, made possible through the government gift of Section 230!"
"2020-11-06","0","1324613181466173440","False","0","I easily WIN the Presidency of the United States with LEGAL VOTES CAST. The OBSERVERS were not allowed, in any way, shape, or form, to do their job and therefore, votes accepted during this period must be determined to be ILLEGAL VOTES. U.S. Supreme Court should decide!"
"2020-11-06","343376","1324612560646262785","False","68358","So now the Democrats are working to gain control of the U.S. Senate through their actions on John James, David Perdue, and more. Would End the Filibuster, “Life”, 2A, and would Pack and Rotate the Court. Presidency becomes even more important. We will win!"
"2020-11-06","0","1324541720583905286","False","0","https://t.co/11BmRoMKa3"
"2020-11-06","0","1324541695577436161","False","0","https://t.co/U4x4etE097"
"2020-11-06","181111","1324541657665200129","False","34858","https://t.co/ityeypdGDi"
"2020-11-06","0","1324541519873847296","False","0","https://t.co/HhiK6eDVds"
"2020-11-05","401517","1324493225579696129","False","42707","News Conference at 6:30 P.M."
"2020-11-05","0","1324401527663058944","False","0","STOP THE FRAUD!"
"2020-11-05","0","1324386685858287616","False","0","All of the recent Biden claimed States will be legally challenged by us for Voter Fraud and State Election Fraud. Plenty of proof - just check out the Media. WE WILL WIN! America First!"
"2020-11-05","681635","1324382829535498244","False","86503","Big legal win in Pennsylvania!"
"2020-11-05","139392","1324375607933833219","False","24374","Jobless Claims Dip to 751,000, Lowest Since March https://t.co/dzuJpS78nb via @BreitbartNews"
"2020-11-05","124645","1324375334653988864","False","27799","Fmr NV AG Laxalt: ‘No Question‘ Trump Would Have Won Nevada ‘Convincingly‘ Without Mail-in Voting https://t.co/pm4Wpfr6x0 via @BreitbartNews"
"2020-11-05","0","1324368202139357186","False","0","ANY VOTE THAT CAME IN AFTER ELECTION DAY WILL NOT BE COUNTED!"
"2020-11-05","750511","1324353932022480896","False","120941","STOP THE COUNT!"
"2020-11-05","250569","1324139647111409667","False","71755","Detroit Absentee Ballot Counting Chaos, Blocked Windows and Observers https://t.co/KzIwhbQrDt via @BreitbartNews"
"2020-11-05","173204","1324139387546984449","False","44592","Demands Arise for PA Attorney General to ‘Step Aside‘ https://t.co/jrED09zpK1 via @BreitbartNews"
"2020-11-04","536751","1324130551234727936","False","92360","Our lawyers have asked for “meaningful access”, but what good does that do? The damage has already been done to the integrity of our system, and to the Presidential Election itself. This is what should be discussed!"
"2020-11-04","0","1324108206801563650","False","0",".....there was a large number of secretly dumped ballots as has been widely reported!"
"2020-11-04","355071","1324108200141082624","False","74520","We have claimed, for Electoral Vote purposes, the Commonwealth of Pennsylvania (which won’t allow legal observers) the State of Georgia, and the State of North Carolina, each one of which has a BIG Trump lead. Additionally, we hereby claim the State of Michigan if, in fact,....."
"2020-11-04","391355","1324061986779504642","False","63849","We are winning Pennsylvania big, but the PA Secretary of State just announced that there are “Millions of ballots left to be counted.”"
"2020-11-04","421329","1324059767581671425","False","77809","Wow! It looks like Michigan has now found the ballots necessary to keep a wonderful young man, John James, out of the U.S. Senate. What a terrible thing is happening!"
"2020-11-04","0","1324033983882166272","False","0","They are working hard to make up 500,000 vote advantage in Pennsylvania disappear — ASAP. Likewise, Michigan and others!"
"2020-11-04","630501","1324032541544927233","False","103072","They are finding Biden votes all over the place — in Pennsylvania, Wisconsin, and Michigan. So bad for our Country!"
"2020-11-04","161331","1324012341458075648","False","43001","WHAT IS THIS ALL ABOUT? https://t.co/6487pYLZnL"
"2020-11-04","556164","1324007806694023169","False","88334","How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?"
"2020-11-04","0","1324004491612618752","False","0","Last night I was leading, often solidly, in many key States, in almost all instances Democrat run &amp; controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted. VERY STRANGE, and the “pollsters” got it completely &amp; historically wrong!"
"2020-11-04","0","1323864823680126977","False","0","We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!"
"2020-11-04","927297","1323864021167198209","False","133516","I will be making a statement tonight. A big WIN!"
"2020-11-04","37660","1323863787825438720","False","9797","We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Poles are closed!"
"2020-11-03","958974","1323765884268224514","False","109572","WE ARE LOOKING REALLY GOOD ALL OVER THE COUNTRY. THANK YOU!"
"2020-11-03","184091","1323725991148167171","False","28638","Get out &amp; VOTE! Under my Administration, our ECONOMY is growing at the fastest rate EVER at 33.1%. Next year will be the GREATEST ECONOMIC YEAR in American History!\n\nFind your polling place below. https://t.co/OODmll3Snt"
"2020-11-03","138140","1323692020880297986","False","24823","https://t.co/zX4bqgtWqH"
"2020-11-03","152538","1323691984989622272","False","29697","https://t.co/SMaOF79kPV"
"2020-11-03","513723","1323680963310866435","False","87099","A parade for me in Nigeria, a great honor! https://t.co/EHiSQMFvSZ"
"2020-11-03","206597","1323669746823372800","False","40150","https://t.co/oLOa4kC1i0"
"2020-11-03","132996","1323627228748460033","False","19834","https://t.co/gsFSghkmdM"
"2020-11-03","906486","1323534663453913093","False","171119","VOTE! VOTE! VOTE!\nhttps://t.co/85ySh1KYkh"
"2020-11-03","116401","1323527920200003584","False","16603","Thank you Matt! https://t.co/hWiyWpvf8o"
"2020-11-03","119269","1323527405680562177","False","16845","Thank you Paris. Keep up the GREAT work! https://t.co/jPT046qOTU"
"2020-11-03","311281","1323520654306615297","False","63001","To all of our supporters: thank you from the bottom of my heart. You have been there from the beginning, and I will never let you down. Your hopes are my hopes, your dreams are my dreams, and your future is what I am fighting for every single day! https://t.co/gsFSghkmdM https://t.co/fLek4keQ1t"
"2020-11-03","52378","1323520310713352192","False","7470","Thank you Brad! https://t.co/Rdcp9D76Ol"
"2020-11-03","62587","1323515992069173248","False","9449","https://t.co/hLuyRy0WNU"
"2020-11-03","48604","1323515783947915270","False","7743","https://t.co/tyZW5hYRIY"
"2020-11-03","50086","1323515749164527618","False","7818","https://t.co/mpusBndpcH"
"2020-11-03","75702","1323513166672891904","False","12619","THANK YOU MICHIGAN!\nhttps://t.co/uKkJz6ioO2"
"2020-11-03","238410","1323481349030879232","False","39767","Our prayers are with the people of Vienna after yet another vile act of terrorism in Europe. These evil attacks against innocent people must stop. The U.S. stands with Austria, France, and all of Europe in the fight against terrorists, including radical Islamic terrorists."
"2020-11-03","106796","1323475722032336896","False","18223","Heading to GRAND RAPIDS, MICHIGAN after a great evening in KENOSHA, WISCONSIN! Get out and VOTE tomorrow, let’s MAKE AMERICA GREAT AGAIN! https://t.co/k6vyL1hLqL"
"2020-11-03","77332","1323471421721464832","False","17082","A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and Wealthy Liberal Hypocrites who want to silence, censor, cancel, and punish you. Get out and VOTE #MAGA tomorrow! https://t.co/gsFSghkmdM"
"2020-11-03","69772","1323470806240927745","False","14476","Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. As long as I am President, we will remain the number one producer of oil and natural gas on earth – and we will remain Energy Independent! https://t.co/gsFSghkmdM https://t.co/v1RYeAvhC4"
"2020-11-03","97601","1323469256667942913","False","18790","A vote for me and the Republican Party is a vote for the American Dream! Over the next four years, we will make America into the Manufacturing Superpower of the World, and we will end our reliance on China once and for all. https://t.co/gsFSghkmdM https://t.co/S7PAIqWd0y"
"2020-11-03","92476","1323468357312667649","False","16906","I am asking you to go VOTE for your favorite president, we still have work to do! Let’s WIN, WIN, WIN! https://t.co/ysLmOS689V"
"2020-11-03","46668","1323468022674239489","False","7723","https://t.co/hIQJEO7JOY"
"2020-11-03","44611","1323467986716495873","False","7340","https://t.co/JXkiePOLMb"
"2020-11-03","59237","1323467626786508800","False","9465","THANK YOU WISCONSIN! \nhttps://t.co/oqG7u6KAiq"
"2020-11-03","56964","1323440225134301197","False","12122","https://t.co/fKMVDC5vXT"
"2020-11-03","0","1323430341512622080","False","0","The Supreme Court decision on voting in Pennsylvania is a VERY dangerous one. It will allow rampant and unchecked cheating and will undermine our entire systems of laws. It will also induce violence in the streets. Something must be done!"
"2020-11-03","79230","1323427944447070209","False","14304","https://t.co/gsFSghkmdM https://t.co/09vZvRrS1V"
"2020-11-03","85841","1323426413286952960","False","18689","THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/r51nIlOrKx"
"2020-11-03","76162","1323425512933523456","False","16478","Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the right to KEEP AND BEAR ARMS! https://t.co/gsFSghkmdM"
"2020-11-03","185901","1323425208255086592","False","38780","For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!"
"2020-11-03","133907","1323424836077670400","False","28055","Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee camp. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!"
"2020-11-03","112929","1323424722911170560","False","23044","A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!"
"2020-11-03","91069","1323423893831536641","False","17447","I just signed an executive order to teach our students PRO-AMERICAN Values! https://t.co/WjPo7Qgooz"
"2020-11-03","46080","1323422929850372098","False","9890","Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania. https://t.co/gsFSghkmdM"
"2020-11-03","43839","1323422500626288641","False","7608","https://t.co/yxoigJdsMz"
"2020-11-02","224476","1323394390446977024","False","22045","Just landed in Traverse City, Michigan. Big crowd!"
"2020-11-02","90642","1323390619570626560","False","18520","¡Mi #AmericanDreamPlan es una promesa para los hispanoamericanos de impulsar una economía próspera, proveer oportunidades de educación para todos, preservar la libertad y apoyar la fe, la familia y la comunidad! https://t.co/RSuEyIFQ0W"
"2020-11-02","72307","1323390300505690112","False","14007","My #AmericanDreamPlan is a promise to Hispanic Americans to fuel a thriving economy, provide education opportunity for all, preserve freedom, and support faith, family, and community! \nhttps://t.co/5VPkbZPavC"
"2020-11-02","149649","1323387597796900866","False","26459","As Christians throughout this great Country celebrate All Souls Day, let’s remember those who went before us and built this great nation. May their legacy inspire us as we keep our nation what it has always been: blessed and great!"
"2020-11-02","69198","1323381654451376133","False","15024","For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for PENNSYLVANIA. Tomorrow, you have the power, with your vote, to save AMERICA! GET OUT AND VOTE!! #MAGA https://t.co/Sx0PBaplkJ"
"2020-11-02","67720","1323380988379078657","False","13879","With your VOTE, we will continue to cut your taxes and regs, support our police, support our military, protect your 2A, defend religious liberty &amp; ensure more products are proudly stamped MADE IN THE USA! Next year will be the greatest economic year in the history of our Country! https://t.co/xiOTYudYic"
"2020-11-02","48507","1323377681996697601","False","9703","...no future for America’s youth. A vote for Biden is a vote for Lockdowns, Layoffs and Misery. Get out and VOTE tomorrow! https://t.co/gsFSghkmdM"
"2020-11-02","121384","1323377677974294530","False","28816","Joe Biden is promising to delay the vaccine and turn America into a prison state—locking you in your home while letting far-left rioters roam free. The Biden Lockdown will mean no school, no graduations, no weddings, no Thanksgiving, no Christmas, no Fourth of July, and..."
"2020-11-02","63534","1323376918620758022","False","13093","If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSghkmdM https://t.co/eVdVbUUwPM"
"2020-11-02","53709","1323375536488521738","False","10191","Yesterday, I was thrilled to be endorsed by the Pittsburgh Post-Gazette, the first time the paper has endorsed a Republican for president in half a century. Thank you! #MAGA https://t.co/hwwazi2SQY"
"2020-11-02","51894","1323375343571509249","False","10678","...He was a cheerleader for NAFTA and China’s entry into the WTO. Pennsylvania lost half of its manufacturing jobs after those Biden Calamities. Joe Biden is a corrupt politician who SOLD OUT Pennsylvania to CHINA!"
"2020-11-02","110899","1323375339540762625","False","24449","Joe Biden is a globalist who spent 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He shuttered your steel mills, annihilated your coal jobs, and supported every disastrous trade deal for half a century..."
"2020-11-02","40294","1323374386980753408","False","8762","Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban Fracking, Outlaw Mining, explode energy costs, and totally DESTROY Pennsylvania. Get out tomorrow and VOTE #TrumpPence2020! https://t.co/niFJw558En"
"2020-11-02","37401","1323373963725152258","False","6750","https://t.co/cnRzJEwXKO"
"2020-11-02","55394","1323373698376716290","False","9702","THANK YOU PENNSYLVANIA!\nhttps://t.co/pI55IZbmJ1"
"2020-11-02","103825","1323346474348896256","False","19401","I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from China and E.U. and much more. Vote Trump Maine!"
"2020-11-02","146508","1323345318528741377","False","13746","Landing in Scranton, Pennsylvania!"
"2020-11-02","266617","1323344710023471116","False","54848","Just signed an order to establish the 1776 Commission. We will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools!"
"2020-11-02","60321","1323342308922843143","False","13572","Joe Biden is bought and paid for by Big Tech, Big Media, Big Donors, and powerful special interests. They are desperate for him to win because they own him, they control him, and they know he will always do their bidding! https://t.co/gsFSghkmdM https://t.co/7zJvOFACWz"
"2020-11-02","132166","1323340413579726848","False","32041","The Depraved Swamp have been trying to stop me – because they know I don’t answer to THEM – I answer only to YOU. Together, we will defeat the corrupt establishment, we will DETHRONE the failed political class, we will drain the Washington Swamp &amp; we will SAVE THE AMERICAN DREAM!"
"2020-11-02","137545","1323336076568588288","False","22585","Biden will RAISE YOUR TAXES (Biggest increase ever!)."
"2020-11-02","108937","1323335185035747330","False","18625","Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court. So how do you vote for this guy?"
"2020-11-02","92675","1323334544272084998","False","21878","MAKE AMERICA GREAT AGAIN!\nhttps://t.co/gsFSghkmdM https://t.co/390duZCB6P"
"2020-11-02","292471","1323332899471413248","False","30505","We have more Cases because we have more Testing!"
"2020-11-02","40230","1323330829557374976","False","7536","https://t.co/RkRbEQcLpW"
"2020-11-02","167557","1323330770199408640","False","26984","Biden can never negotiate with China. They would own the U.S. if he were ever President!"
"2020-11-02","33699","1323330751128084483","False","5999","https://t.co/JNQQOwmP7B"
"2020-11-02","36071","1323330683197116418","False","6197","https://t.co/zvfI1eOKj6"
"2020-11-02","45776","1323330601953431554","False","9514","...our noble history, heritage &amp; heroes; and ANTIFA, the rioters, looters, Marxists, &amp; left-wing extremists. THEY ALL SUPPORT JOE BIDEN!"
"2020-11-02","49031","1323330597813735425","False","9684","...that killed our fellow citizens with illegal drugs, gangs &amp; crime; The far-left Democrats that ruined our public schools, depleted our inner cities, defunded our police, &amp; demeaned your sacred faith &amp; values; The Anti-American radicals defaming..."
"2020-11-02","74966","1323330590867861505","False","17828","Every corrupt force in American life that betrayed you and hurt your are supporting Joe Biden: The failed establishment that started the disastrous foreign wars; The career politicians that offshored your industries &amp; decimated your factories; The open borders lobbyists..."
"2020-11-02","43467","1323329590174035975","False","7599","THANK YOU NORTH CAROLINA!\nhttps://t.co/zeRFGhMQqd"
"2020-11-02","160139","1323328330821558277","False","21900","I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!"
"2020-11-02","126433","1323327227358973952","False","16626","“No President in history has done more for OHIO than President Trump.”"
"2020-11-02","93252","1323326204384964608","False","16926","Biden was a pathetic laughing stock all over Washington for the horrible way he handled the H1N1 Swine Flu. Even his own Chief of Staff said he didn’t know what he was doing!"
"2020-11-02","129039","1323304926005452801","False","23740","Texas, Pennsylvania:\n Biden is against Second Amendment and Fracking. Please remember!"
"2020-11-02","157650","1323303465469108224","False","14635","Landing in North Carolina. See you soon!"
"2020-11-02","55368","1323299035697078272","False","8571","On my way to North Carolina. Big crowds, see you in a little while! https://t.co/gsFSghkmdM"
"2020-11-02","43679","1323296508654080000","False","8671","West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! https://t.co/paz9zrmeFJ"
"2020-11-02","94156","1323283153805484032","False","22551","This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so much harm and destruction in Democrat run cities, are being seriously looked at! https://t.co/3pmbMllPWS"
"2020-11-02","77437","1323266453576056836","False","16931","Good Morning! Let’s #MAGA! \nhttps://t.co/gsFSghkmdM https://t.co/MF4A9aDG0R"
"2020-11-02","81015","1323251437883805696","False","16068","As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!! https://t.co/7KiL8PyWqG"
"2020-11-02","96110","1323155810910982145","False","17133","...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect American Energy and American Jobs! Get out and VOTE #MAGA!"
"2020-11-02","173294","1323155809682051073","False","39766","Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Against Fracking.” This is more proof that he would ban Fracking and skyrocket your energy prices..."
"2020-11-02","46267","1323151837449650176","False","9671","If you need information on how or where to VOTE, click below! #MAGA https://t.co/gsFSghkmdM"
"2020-11-02","129234","1323149317394366465","False","24061","https://t.co/UELIArQgDG"
"2020-11-02","64616","1323143751250907136","False","13656","For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate school choice, and attack our Hispanic Law Enforcement Heroes. I will always stand with the incredible Hispanic-American community! https://t.co/4KMnlRkg7c"
"2020-11-02","43659","1323143378750590982","False","7614","https://t.co/HkA8VQveK8"
"2020-11-02","54851","1323143076605579268","False","10102","Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! #MAGA https://t.co/r80uItcwGn"
"2020-11-02","55969","1323141683014520837","False","9638","Thank you Florida! #MAGA \nhttps://t.co/eRiIiumNIR"
"2020-11-02","356370","1323118772480176128","False","49375","MAKE AMERICA GREAT AGAIN!"
"2020-11-02","133632","1323118334368387072","False","13075","Getting ready to land in the Great State of Florida. See you soon!"
"2020-11-02","155186","1323117914367488000","False","24574","Biden will repeal your Second Amendment and Pack the Court!"
"2020-11-02","140696","1323117111732957184","False","22521","Remember, Third Quarter GDP is the biggest in U.S. history, by far. Next year will be our best ever!"
"2020-11-02","40944","1323116787609849857","False","7508","https://t.co/br2k4cuC3F"
"2020-11-02","47143","1323116444201164802","False","9818","Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!\nhttps://t.co/vPCsZmKSOX"
"2020-11-02","43161","1323115304281657344","False","7404","https://t.co/Zh8KZ5v2sI"
"2020-11-02","61929","1323106009381019648","False","10584","Thank you Georgia! #MAGA\nhttps://t.co/q6cbQQ0RRh"
"2020-11-02","48923","1323105800546623489","False","8806","https://t.co/NphLmt3evH"
"2020-11-02","39604","1323105759304028161","False","6712","https://t.co/kKYQ9FCNLl"
"2020-11-02","37101","1323105723534987264","False","6289","https://t.co/x6PBOixVOf"
"2020-11-02","114955","1323072051402350592","False","28807","In my opinion, these patriots did nothing wrong. Instead, the FBI &amp; Justice should be investigating the terrorists, anarchists, and agitators of ANTIFA, who run around burning down our Democrat run cities and hurting our people! https://t.co/of6Lna3HMU"
"2020-11-02","72850","1323065461085450243","False","12848","Thank you North Carolina! \nhttps://t.co/rOjbbWyDV2"
"2020-11-01","58108","1323031125611237377","False","13092","People are forgetting that if Sleepy Joe Biden and the Radical Left Dems win, you will vey quickly lose your Second Amendment! https://t.co/gsFSghkmdM"
"2020-11-01","201644","1323030938952060928","False","47835","Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and special interests. I am the candidate of farmers, factory workers, police officers, and hard-working, law-abiding patriots of every race, religion and creed! #MAGA"
"2020-11-01","133724","1323030825072472065","False","31065","Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schools, indoctrinate your children with Anti-American lies, and force you to subsidize extreme late-term abortion. We believe that every child is a Sacred Gift from God!"
"2020-11-01","109331","1323030714330292226","False","24642","For decades, Joe Biden let other countries rip you off and cheat America blind! The only people who’ve benefited from his policies are himself &amp; his family. He shows up every 4 years, and then goes back to D.C. and caters to his special interests. My only special interest is YOU."
"2020-11-01","40867","1323030610307371008","False","7695","https://t.co/kKpYf6l0S1"
"2020-11-01","39550","1323030575410778118","False","6860","https://t.co/pHQwes68K3"
"2020-11-01","36618","1323030544012161025","False","6478","https://t.co/PRSxtZNspW"
"2020-11-01","49094","1323030492036374528","False","8249","https://t.co/aJCL8ocG8c"
"2020-11-01","98878","1323021747248005120","False","18354","Pennsylvania: Biden said that he doesn’t want Fracking. Besides, and more importantly, his handlers won’t allow Fracking. That would be the end of Pennsylvania!"
"2020-11-01","134729","1323020254054789120","False","23651","Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would actually know what he is doing. He doesn’t. Plus, he would be TERRIBLE with the Economy!"
"2020-11-01","183477","1323017145563820033","False","17008","Thank you Iowa!"
"2020-11-01","150314","1322982389656608769","False","18224","Michigan was GREAT! Landing now in Dubuque, Iowa. See you soon."
"2020-11-01","124779","1322981893357236224","False","21571","Chris Wallace of @FoxNews, by far the lowest rated of the Sunday morning news programs, can’t get over his poor debate performance, probably even worse than Sleepy Joe’s. His show is a total “hit job” on your favorite President, me!"
"2020-11-01","211248","1322978858610565120","False","33538","Biden is a proven Castro puppet! Vote TRUMP"
"2020-11-01","54932","1322956410251022336","False","10470","https://t.co/zKOgbNmRqL"
"2020-11-01","48633","1322955809794478095","False","9042","https://t.co/WbWgZstbps"
"2020-11-01","56324","1322955424807718912","False","11842","Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! While foreign nations are in freefall, we are creating the world’s greatest ECONOMIC POWERHOUSE! Get out and VOTE on November 3rd, so we can keep it going! #MAGA https://t.co/LMtLmbruru"
"2020-11-01","77375","1322954744374173696","False","26729","You don’t have to take my word on Biden’s 47 years of treachery and betrayal. We have it on tape, watch! https://t.co/rQUAZt7EqX"
"2020-11-01","57394","1322954692176039943","False","13118","I am standing up to the global special interests who got rich bleeding America Dry. The corrupt establishment hates me because I don’t answer to THEM – I answer to YOU! https://t.co/jVsBVaqs2R"
"2020-11-01","46097","1322954601117683712","False","8487","Over the last 4 years, I have fought for Michigan like no one ever has! https://t.co/yYgb3OLeuy"
"2020-11-01","56339","1322954356241633283","False","9782","THANK YOU MICHIGAN!\nhttps://t.co/OsZuEqrWv1"
"2020-11-01","70181","1322934473437175810","False","22703","WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag https://t.co/OPO3vE5asK via @BreitbartNews These are Criminal Anarchists and must be brought to Justice! Biden fears them. @FBI"
"2020-11-01","56098","1322932770121916416","False","12346","GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘ https://t.co/o3iCRi4ROc via @BreitbartNews"
"2020-11-01","52965","1322930983725899778","False","11144","Report: Democrats Growing More Anxious in Pennsylvania https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill Fracking and our great 2nd Amendment. No wonder he’s losing Pennsylvania!"
"2020-11-01","78717","1322926715576979461","False","17441","Being restored immediately. @Facebook stated that they made an “enforcement error”. Thank you! https://t.co/EJDJ0ztbT2"
